brnd_name,gnrc_name,tot_mftr,tot_spndng,tot_dsg_unts,tot_clms,tot_benes,avg_spnd_per_dsg_unt_wghtd,avg_spnd_per_clm,avg_spnd_per_bene,outlier_flag,year
tarina fe 1-20 eq,norethindrone-e.estradiol-iron,1,18019.47,28657.0,807.0,148.0,0.628798199,22.32895911,121.7531757,0.0,2021
tarina fe 1-20 eq,norethindrone-e.estradiol-iron,1,16373.9,27065.0,738.0,152.0,0.604984297,22.18685637,107.7230263,0.0,2022
taron-c dha,mvn-min75/iron/iron ps/om3/dha,1,6563.59,7255.0,178.0,64.0,0.904698828,36.87410112,102.5560938,0.0,2018
taron-c dha,mvn-min75/iron/iron ps/om3/dha,1,7343.43,8594.0,195.0,70.0,0.854483361,37.65861539,104.9061429,0.0,2019
taron-c dha,mvn-min75/iron/iron ps/om3/dha,1,6162.45,7446.0,156.0,52.0,0.827618856,39.50288462,118.5086539,0.0,2020
taron-c dha,mvn-min75/iron/iron ps/om3/dha,1,2057.1,2464.0,63.0,33.0,0.834862013,32.65238095,62.33636364,0.0,2021
taron-c dha,mvn-min75/iron/iron ps/om3/dha,1,1003.26,1140.0,30.0,12.0,0.880052632,33.442,83.605,0.0,2022
tarpeyo,budesonide,1,2522852.07,20544.0,179.0,52.0,122.8023788,14094.14564,48516.38596,0.0,2022
tasigna,nilotinib hcl,1,346488391.7,2979558.0,31480.0,3966.0,116.2974034,11006.61981,87364.69784,0.0,2018
tasigna,nilotinib hcl,1,318637020.1,2528568.0,26752.0,3387.0,126.0148163,11910.77378,94076.4748,0.0,2019
tasigna,nilotinib hcl,1,339500199.2,2510926.0,26481.0,3148.0,135.2110849,12820.52034,107846.3149,0.0,2020
tasigna,nilotinib hcl,1,352216339.1,2400385.0,25986.0,3114.0,146.7264947,13554.08062,113107.3664,0.0,2021
tasigna,nilotinib hcl,1,375995128.4,2380027.0,25750.0,3024.0,157.9677291,14601.75256,124337.0134,0.0,2022
tavaborole,tavaborole,7,808400.17,7230.0,504.0,431.0,111.8124249,1603.968591,1875.638446,0.0,2020
tavaborole,tavaborole,7,7580502.56,130164.6,10696.0,4928.0,59.4414394,708.7231264,1538.251331,0.0,2021
tavaborole,tavaborole,7,15134683.36,305343.0,22813.0,7809.0,51.01969301,663.4236339,1938.107742,0.0,2022
tavalisse,fostamatinib disodium,1,5337627.35,33588.0,576.0,206.0,158.9159622,9266.714149,25910.81238,0.0,2018
tavalisse,fostamatinib disodium,1,17751233.7,101619.0,1762.0,391.0,174.6858537,10074.47997,45399.57468,0.0,2019
tavalisse,fostamatinib disodium,1,21711457.92,112007.0,1936.0,356.0,193.8442528,11214.59603,60987.24135,0.0,2020
tavalisse,fostamatinib disodium,1,25300767.79,122619.0,2131.0,377.0,206.3399044,11872.72069,67110.78989,0.0,2021
tavalisse,fostamatinib disodium,1,32398966.99,147489.0,2542.0,459.0,219.6711429,12745.46302,70585.98473,0.0,2022
tavneos,avacopan,1,195550.3,2340.0,13.0,,83.56850427,15042.33077,,1.0,2021
tavneos,avacopan,1,11726920.65,143310.0,797.0,167.0,81.82904647,14713.82767,70221.08174,0.0,2022
taysofy,norethindrone-e.estradiol-iron,1,1654.79,532.0,15.0,,3.110507519,110.3193333,,1.0,2022
taytulla,norethindrone-e.estradiol-iron,1,57550.48,9268.0,234.0,82.0,6.209589987,245.9422222,701.835122,0.0,2018
taytulla,norethindrone-e.estradiol-iron,1,79649.72,11704.0,282.0,96.0,6.805341764,282.4458156,829.6845833,0.0,2019
taytulla,norethindrone-e.estradiol-iron,1,74891.23,10500.0,241.0,73.0,7.132498095,310.7519917,1025.90726,0.0,2020
taytulla,norethindrone-e.estradiol-iron,1,29927.02,4088.0,90.0,21.0,7.320699609,332.5224444,1425.096191,0.0,2021
taytulla,norethindrone-e.estradiol-iron,1,29827.97,3724.0,73.0,16.0,8.009658969,408.6023288,1864.248125,0.0,2022
tazarotene,tazarotene,4,1760980.17,247935.0,4821.0,2664.0,7.114918687,365.2728003,661.0285923,0.0,2018
tazarotene,tazarotene,4,1714010.33,288691.0,5959.0,3161.0,5.936340933,287.6338866,542.2367384,0.0,2019
tazarotene,tazarotene,4,1715848.35,311559.0,6470.0,3178.0,5.503970728,265.2006723,539.9145217,0.0,2020
tazarotene,tazarotene,4,1736097.92,357648.0,7095.0,3586.0,4.848883879,244.6931529,484.1321584,0.0,2021
tazarotene,tazarotene,4,1937247.43,379870.0,7702.0,3964.0,5.082085969,251.5252441,488.7102498,0.0,2022
tazicef*,ceftazidime,1,159953.6,81217.195,1875.0,868.0,2.528124827,85.30858667,184.278341,1.0,2018
tazicef*,ceftazidime,1,124678.47,110026.259,1488.0,737.0,1.522961311,83.78929436,169.1702442,1.0,2019
tazicef*,ceftazidime,1,106748.93,89636.13,1369.0,627.0,1.579782462,77.97584368,170.2534769,1.0,2020
tazicef*,ceftazidime,1,57227.07,54951.516,864.0,431.0,2.341760892,66.23503472,132.7774246,1.0,2021
tazicef*,ceftazidime,1,48201.31,25566.467,662.0,252.0,5.033227542,72.81164653,191.2750397,0.0,2022
tazorac,tazarotene,2,3253311.99,262805.0,5000.0,2522.0,12.42891607,650.662398,1289.973033,0.0,2018
tazorac,tazarotene,2,2942262.03,214140.0,4236.0,2107.0,13.70355131,694.5849929,1396.422416,0.0,2019
tazorac,tazarotene,2,2715388.15,189250.0,3852.0,1799.0,14.31641309,704.9294263,1509.387521,0.0,2020
tazorac,tazarotene,2,2266751.7,152310.0,2976.0,1467.0,14.831125,761.6773186,1545.16135,0.0,2021
tazorac,tazarotene,2,2101501.25,135420.0,2659.0,1244.0,15.47128523,790.3351824,1689.309687,0.0,2022
taztia xt,diltiazem hcl,1,1297087.99,1639772.0,29789.0,11400.0,0.799807579,43.54251536,113.7796483,0.0,2018
taztia xt,diltiazem hcl,1,246584.87,309477.0,5285.0,2263.0,0.823194685,46.65749669,108.9637075,0.0,2019
taztia xt,diltiazem hcl,1,85410.02,112703.0,2058.0,776.0,0.78696844,41.50146744,110.0644588,0.0,2020
taztia xt,diltiazem hcl,1,28375.67,33169.0,653.0,193.0,0.864765627,43.45431853,147.0241969,0.0,2021
taztia xt,diltiazem hcl,1,22295.02,27249.0,521.0,177.0,0.832253749,42.79274472,125.960565,0.0,2022
tazverik,tazemetostat hydrobromide,1,2816559.88,42284.0,185.0,52.0,66.61053543,15224.648,54164.61308,0.0,2020
tazverik,tazemetostat hydrobromide,1,8150727.15,116346.0,524.0,125.0,70.0559293,15554.82281,65205.8172,0.0,2021
tazverik,tazemetostat hydrobromide,1,14801231.93,194144.0,869.0,190.0,76.23842061,17032.48784,77901.22068,0.0,2022
tdvax,"tetanus, diphtheria tox,adult",1,758410.53,14496.15,19280.0,19224.0,52.31806583,39.33664575,39.4512344,0.0,2018
tdvax,"tetanus, diphtheria tox,adult",1,686250.57,11426.05,16500.0,16432.0,60.06017565,41.59094364,41.76305806,0.0,2019
tdvax,"tetanus, diphtheria tox,adult",1,487499.49,6810.0,10505.0,10457.0,71.58582819,46.40642456,46.61944057,0.0,2020
tdvax,"tetanus, diphtheria tox,adult",1,479079.98,7073.75,10484.0,10455.0,67.72645061,45.69629722,45.82304926,0.0,2021
tdvax,"tetanus, diphtheria tox,adult",1,524909.78,6442.5,10532.0,10456.0,81.47610089,49.83951576,50.20177697,0.0,2022
tecentriq,atezolizumab,1,3601620.33,8340.0,413.0,95.0,431.8489604,8720.630339,37911.79295,0.0,2018
tecentriq,atezolizumab,1,9260687.0,20322.0,969.0,182.0,455.5120068,9556.952528,50882.8956,0.0,2019
tecentriq,atezolizumab,1,12942335.15,27230.0,1300.0,234.0,475.2366554,9955.642423,55309.12457,0.0,2020
tecentriq,atezolizumab,1,14535133.49,29518.0,1428.0,278.0,492.5569697,10178.66491,52284.65284,0.0,2021
tecentriq,atezolizumab,1,24590543.14,47354.0,2314.0,400.0,519.3743412,10626.85529,61476.35785,0.0,2022
tecfidera,dimethyl fumarate,1,1019481294.0,8110516.0,119035.0,15723.0,125.6984911,8564.550716,64840.12558,0.0,2018
tecfidera,dimethyl fumarate,1,1131042462.0,8413276.0,123304.0,15724.0,134.4358058,9172.79619,71930.96295,0.0,2019
tecfidera,dimethyl fumarate,1,1054984601.0,7428258.0,108629.0,14663.0,142.0241328,9711.813617,71948.75547,0.0,2020
tecfidera,dimethyl fumarate,1,569199652.8,3996314.0,63761.0,8187.0,142.4293167,8927.081646,69524.81407,0.0,2021
tecfidera,dimethyl fumarate,1,343225606.5,2360312.0,38126.0,4651.0,145.4175212,9002.402731,73796.08826,0.0,2022
techlite insulin syringe,"syrge-ndl,ins 0.3 ml half mark",1,4127.97,21950.0,161.0,96.0,0.18711645,25.63956522,42.9996875,0.0,2018
techlite insulin syringe,"syrge-ndl,ins 0.3 ml half mark",1,20054.13,100660.0,822.0,329.0,0.202357638,24.39675183,60.95480243,0.0,2019
techlite insulin syringe,"syrge-ndl,ins 0.3 ml half mark",1,34047.36,172147.0,1619.0,651.0,0.200087836,21.02987029,52.30009217,0.0,2020
techlite insulin syringe,"syrge-ndl,ins 0.3 ml half mark",1,38993.67,198080.0,1767.0,771.0,0.198621676,22.06772496,50.57544747,0.0,2021
techlite insulin syringe,"syrge-ndl,ins 0.3 ml half mark",1,39778.78,210455.0,1591.0,801.0,0.188855555,25.00237586,49.66139825,0.0,2022
techlite insulin syringe,"syrge-ndl,ins 0.5 ml half mark",1,12317.48,66090.0,462.0,267.0,0.186309152,26.66121212,46.1328839,0.0,2018
techlite insulin syringe,"syrge-ndl,ins 0.5 ml half mark",1,25994.9,135072.0,1157.0,630.0,0.193540059,22.46750216,41.26174603,0.0,2019
techlite insulin syringe,"syrge-ndl,ins 0.5 ml half mark",1,47713.78,251730.0,2074.0,1115.0,0.19008898,23.00567985,42.7926278,0.0,2020
techlite insulin syringe,"syrge-ndl,ins 0.5 ml half mark",1,57525.5,301070.0,2331.0,1165.0,0.191045499,24.67846418,49.37811159,0.0,2021
techlite insulin syringe,"syrge-ndl,ins 0.5 ml half mark",1,65827.85,343196.0,2616.0,1310.0,0.191901709,25.16355122,50.25026718,0.0,2022
techlite insulin syringe,"syringe and needle,insulin,1ml",1,10999.68,59390.0,392.0,238.0,0.18542455,28.06040816,46.21714286,0.0,2018
techlite insulin syringe,"syringe and needle,insulin,1ml",1,25294.8,131464.0,1022.0,532.0,0.192620437,24.75029354,47.54661654,0.0,2019
techlite insulin syringe,"syringe and needle,insulin,1ml",1,47234.18,249659.0,2010.0,1019.0,0.189159381,23.49959204,46.35346418,0.0,2020
techlite insulin syringe,"syringe and needle,insulin,1ml",1,61590.85,320197.0,2570.0,1251.0,0.192316029,23.96531128,49.23329337,0.0,2021
techlite insulin syringe,"syringe and needle,insulin,1ml",1,64394.77,330972.02,2705.0,1308.0,0.194537225,23.80582995,49.23147554,0.0,2022
techlite pen needle,"pen needle, diabetic",1,841611.39,2556857.0,18997.0,8485.0,0.329308775,44.30233142,99.18814261,0.0,2018
techlite pen needle,"pen needle, diabetic",1,1113073.95,3338605.0,25383.0,10560.0,0.333507548,43.85115826,105.4047301,0.0,2019
techlite pen needle,"pen needle, diabetic",1,1198228.5,6219808.242,48175.0,20725.0,0.192684343,24.87241308,57.81560917,0.0,2020
techlite pen needle,"pen needle, diabetic",1,1937260.42,10011216.33,78531.0,33620.0,0.193540261,24.6687349,57.62226115,0.0,2021
techlite pen needle,"pen needle, diabetic",1,2628404.81,13441667.67,104552.0,45252.0,0.195555151,25.13968944,58.08372691,0.0,2022
teflaro,ceftaroline fosamil acetate,1,11632590.21,921040.487,5806.0,1389.0,12.65636804,2003.546368,8374.794968,1.0,2018
teflaro,ceftaroline fosamil acetate,1,11879686.93,769410.932,5065.0,1280.0,15.43704044,2345.446581,9281.005414,1.0,2019
teflaro,ceftaroline fosamil acetate,1,11106086.24,664400.567,4604.0,1173.0,16.71199173,2412.268949,9468.104211,1.0,2020
teflaro,ceftaroline fosamil acetate,1,10145909.8,533973.08,4154.0,1029.0,20.87877516,2442.44338,9859.970651,1.0,2021
teflaro,ceftaroline fosamil acetate,1,11329225.9,391902.68,4054.0,965.0,28.92149924,2794.57965,11740.13047,1.0,2022
tegretol,carbamazepine,1,15406823.36,9416768.5,38938.0,5406.0,2.255954916,395.6757759,2849.948827,0.0,2018
tegretol,carbamazepine,1,14315725.62,8297227.5,34017.0,5013.0,2.391413611,420.8403334,2855.720251,0.0,2019
tegretol,carbamazepine,1,13773590.97,8197984.225,30795.0,4601.0,2.38459448,447.2671203,2993.608122,0.0,2020
tegretol,carbamazepine,1,13081658.99,7956498.5,27920.0,4271.0,2.385020126,468.5407948,3062.903065,0.0,2021
tegretol,carbamazepine,1,12344579.86,7228813.0,24997.0,3918.0,2.477644487,493.8424555,3150.735033,0.0,2022
tegretol xr,carbamazepine,1,21039225.24,7452448.5,56755.0,7165.0,3.038862317,370.7025855,2936.388729,0.0,2018
tegretol xr,carbamazepine,1,19561110.69,6359698.0,46551.0,6135.0,3.348939624,420.2081736,3188.4451,0.0,2019
tegretol xr,carbamazepine,1,17985075.96,5786661.0,39644.0,5118.0,3.38881489,453.6645132,3514.082837,0.0,2020
tegretol xr,carbamazepine,1,16709527.88,5260824.0,34813.0,4620.0,3.467167195,479.9795444,3616.780926,0.0,2021
tegretol xr,carbamazepine,1,16478477.06,4981749.0,32494.0,4394.0,3.610969117,507.1236862,3750.222362,0.0,2022
tegsedi,inotersen sodium,1,19207847.56,3208.5,540.0,91.0,5986.550588,35570.08807,211075.2479,0.0,2019
tegsedi,inotersen sodium,1,23580460.78,3918.0,653.0,79.0,6018.494329,36110.96597,298486.8453,0.0,2020
tegsedi,inotersen sodium,1,19232796.87,3102.0,519.0,68.0,6200.12794,37057.41208,282835.2481,0.0,2021
tegsedi,inotersen sodium,1,14722441.61,2280.0,380.0,47.0,6457.211233,38743.2674,313243.4385,0.0,2022
tekturna,aliskiren hemifumarate,1,25462963.99,3654518.0,67628.0,12934.0,6.981389682,376.5151119,1968.684397,0.0,2018
tekturna,aliskiren hemifumarate,1,11880739.1,1503189.0,29195.0,9352.0,7.925046406,406.944309,1270.395541,0.0,2019
tekturna,aliskiren hemifumarate,1,2398833.98,293326.0,5672.0,1419.0,8.247036416,422.9255959,1690.510204,0.0,2020
tekturna,aliskiren hemifumarate,1,1560943.14,168050.0,2934.0,668.0,9.37814179,532.0187935,2336.741228,0.0,2021
tekturna,aliskiren hemifumarate,1,1181044.89,116029.0,1972.0,430.0,10.28244492,598.907145,2746.616023,0.0,2022
tekturna hct,aliskiren/hydrochlorothiazide,1,5237537.71,735188.0,13129.0,2645.0,7.138312876,398.9289139,1980.165486,0.0,2018
tekturna hct,aliskiren/hydrochlorothiazide,1,5300179.71,654053.0,11327.0,2274.0,8.121215502,467.9244028,2330.773839,0.0,2019
tekturna hct,aliskiren/hydrochlorothiazide,1,4347228.76,515070.3,8719.0,1818.0,8.471154489,498.5925863,2391.21494,0.0,2020
tekturna hct,aliskiren/hydrochlorothiazide,1,4162545.27,437472.0,7064.0,1499.0,9.540127497,589.2617879,2776.881434,0.0,2021
tekturna hct,aliskiren/hydrochlorothiazide,1,2590997.31,239755.0,3927.0,1004.0,10.79591929,659.7905042,2580.674612,0.0,2022
telmisartan,telmisartan,13,21716480.5,23792687.0,367911.0,107575.0,0.910956169,59.02645069,201.8729305,0.0,2018
telmisartan,telmisartan,13,53610746.48,56417727.5,884322.0,238977.0,0.950568123,60.62355848,224.3343354,0.0,2019
telmisartan,telmisartan,13,61170850.77,71561948.0,1019897.0,245634.0,0.854822103,59.97747887,249.0325068,0.0,2020
telmisartan,telmisartan,13,53442201.11,74001189.0,1000642.0,248391.0,0.723816319,53.40791323,215.1535326,0.0,2021
telmisartan,telmisartan,13,50503218.49,80284872.57,1060625.0,267284.0,0.630852479,47.61647,188.9496509,0.0,2022
telmisartan-amlodipine,telmisartan/amlodipine,3,2119328.68,686682.0,10780.0,2969.0,3.086347621,196.5982078,713.8190232,0.0,2018
telmisartan-amlodipine,telmisartan/amlodipine,3,2658996.36,858123.0,13190.0,3777.0,3.102257,201.5918393,703.9969182,0.0,2019
telmisartan-amlodipine,telmisartan/amlodipine,3,2523574.45,793998.0,11173.0,3068.0,3.177247519,225.86364,822.5470828,0.0,2020
telmisartan-amlodipine,telmisartan/amlodipine,3,2634843.81,960149.0,12969.0,3666.0,2.745654261,203.1647629,718.7244435,0.0,2021
telmisartan-amlodipine,telmisartan/amlodipine,3,3049115.12,1115632.0,14909.0,4256.0,2.732929741,204.5150661,716.4274248,0.0,2022
telmisartan-hydrochlorothiazid,telmisartan/hydrochlorothiazid,7,21600536.2,9146983.5,143384.0,42481.0,2.358810806,150.648163,508.4752289,0.0,2018
telmisartan-hydrochlorothiazid,telmisartan/hydrochlorothiazid,7,37533866.23,16873035.0,258915.0,71596.0,2.222408462,144.9659781,524.2452963,0.0,2019
telmisartan-hydrochlorothiazid,telmisartan/hydrochlorothiazid,7,41768235.82,18883064.5,270064.0,66571.0,2.211831723,154.6605094,627.4238906,0.0,2020
telmisartan-hydrochlorothiazid,telmisartan/hydrochlorothiazid,7,37037100.57,17898109.0,240712.0,62590.0,2.068868867,153.8647868,591.7415014,0.0,2021
telmisartan-hydrochlorothiazid,telmisartan/hydrochlorothiazid,7,34199785.93,17324173.0,226992.0,60203.0,1.976274502,150.6651597,568.074447,0.0,2022
temazepam,temazepam,10,25921342.83,63028219.81,1796639.0,589622.0,0.438503039,14.42768571,43.96264527,0.0,2018
temazepam,temazepam,10,33075519.51,91582773.0,2648788.0,527261.0,0.372715045,12.48703917,62.73082877,0.0,2019
temazepam,temazepam,10,33991841.56,93744081.19,2724494.0,484318.0,0.37408078,12.47638701,70.18496434,0.0,2020
temazepam,temazepam,10,32248968.11,88872142.0,2588129.0,455185.0,0.373293383,12.46034031,70.84804664,0.0,2021
temazepam,temazepam,10,32135953.46,84464066.7,2477267.0,427062.0,0.392525949,12.97234148,75.2489181,0.0,2022
temozolomide,temozolomide,3,202667.05,4490.0,296.0,72.0,56.13810178,684.6859797,2814.820139,1.0,2020
temozolomide,temozolomide,3,257387.1,4561.0,325.0,81.0,60.80114544,791.9603077,3177.618519,1.0,2021
temozolomide,temozolomide,3,117037.7,2506.0,206.0,55.0,55.2744725,568.1441748,2127.958182,1.0,2022
temsirolimus,temsirolimus,1,108175.42,78.0,32.0,,1386.864359,3380.481875,,0.0,2019
temsirolimus,temsirolimus,1,189187.23,130.0,49.0,,1455.286385,3860.963878,,0.0,2020
temsirolimus,temsirolimus,1,156454.65,112.0,39.0,12.0,1396.916518,4011.657692,13037.8875,0.0,2021
temsirolimus,temsirolimus,1,158619.46,110.0,48.0,,1441.995091,3304.572083,,0.0,2022
tencon,butalbital/acetaminophen,1,82890.06,112660.0,2931.0,1553.0,0.735754128,28.28047083,53.37415325,0.0,2018
tencon,butalbital/acetaminophen,1,26963.13,37101.0,916.0,535.0,0.726749414,29.43573144,50.39837383,0.0,2019
tencon,butalbital/acetaminophen,1,14860.9,20761.0,438.0,196.0,0.715808487,33.92899543,75.82091837,0.0,2020
tencon,butalbital/acetaminophen,1,12060.69,17313.0,306.0,120.0,0.696626235,39.41401961,100.50575,0.0,2021
tencon,butalbital/acetaminophen,1,11491.5,17216.0,303.0,112.0,0.667489545,37.92574257,102.6026786,0.0,2022
tenivac,tetanus-diphtheria toxoids/pf,1,1804776.11,24247.555,36374.0,36251.0,75.46278338,49.61720212,49.78555378,0.0,2018
tenivac,tetanus-diphtheria toxoids/pf,1,2180428.35,26501.61,42470.0,42357.0,84.36697013,51.34043678,51.47740279,0.0,2019
tenivac,tetanus-diphtheria toxoids/pf,1,1734744.62,20036.5,32187.0,31865.0,88.26076451,53.8958157,54.44043998,0.0,2020
tenivac,tetanus-diphtheria toxoids/pf,1,1989813.26,26615.05,38275.0,38211.0,78.70986786,51.98728308,52.07435712,0.0,2021
tenivac,tetanus-diphtheria toxoids/pf,1,2586134.98,33721.5,49591.0,49482.0,80.5361199,52.14928072,52.26415626,0.0,2022
tenofovir disoproxil fumarate,tenofovir disoproxil fumarate,9,27805772.16,1980482.286,64407.0,14757.0,14.0195563,431.7197224,1884.242879,0.0,2018
tenofovir disoproxil fumarate,tenofovir disoproxil fumarate,9,17389915.23,3346331.0,104255.0,15582.0,5.202677994,166.8017383,1116.025878,1.0,2019
tenofovir disoproxil fumarate,tenofovir disoproxil fumarate,9,16256607.01,3573145.999,90226.0,14346.0,4.55384902,180.1765235,1133.180469,0.0,2020
tenofovir disoproxil fumarate,tenofovir disoproxil fumarate,9,13941729.63,3675331.0,82640.0,14935.0,3.790052989,168.704376,933.4937817,0.0,2021
tenofovir disoproxil fumarate,tenofovir disoproxil fumarate,9,17644753.71,3859518.0,80618.0,15061.0,4.596137285,218.868661,1171.5526,0.0,2022
tenoretic 100,atenolol/chlorthalidone,1,30011.4,6105.0,122.0,26.0,4.915872236,245.995082,1154.284615,0.0,2018
tenoretic 100,atenolol/chlorthalidone,1,23774.48,4904.0,98.0,19.0,4.847977162,242.5967347,1251.288421,0.0,2019
tenoretic 100,atenolol/chlorthalidone,1,19848.44,4065.0,75.0,16.0,4.882765068,264.6458667,1240.5275,0.0,2020
tenoretic 100,atenolol/chlorthalidone,1,10670.05,2115.0,33.0,,5.044940898,323.3348485,,0.0,2021
tenoretic 100,atenolol/chlorthalidone,1,8704.44,1650.0,22.0,,5.275418182,395.6563636,,1.0,2022
tenoretic 50,atenolol/chlorthalidone,1,240298.59,20882.0,385.0,92.0,11.50745092,624.1521818,2611.941196,0.0,2018
tenoretic 50,atenolol/chlorthalidone,1,198303.58,17251.0,299.0,61.0,11.49519332,663.2226756,3250.878361,0.0,2019
tenoretic 50,atenolol/chlorthalidone,1,166066.99,14288.0,264.0,56.0,11.62282965,629.0416288,2965.481964,0.0,2020
tenoretic 50,atenolol/chlorthalidone,1,130962.45,10952.0,205.0,35.0,11.95785701,638.8412195,3741.784286,0.0,2021
tenoretic 50,atenolol/chlorthalidone,1,127678.05,10475.0,180.0,33.0,12.18883532,709.3225,3869.031818,0.0,2022
tenormin,atenolol,1,6058490.09,496339.0,6852.0,1500.0,12.20614376,884.1929495,4038.993393,0.0,2018
tenormin,atenolol,1,5605626.53,454351.0,5899.0,1199.0,12.33549968,950.2672538,4675.251485,0.0,2019
tenormin,atenolol,1,4942433.83,400600.0,4848.0,1032.0,12.33681033,1019.478925,4789.180068,0.0,2020
tenormin,atenolol,1,4388569.7,340119.0,3939.0,890.0,12.90259928,1114.132953,4930.977191,0.0,2021
tenormin,atenolol,1,4125527.06,311734.0,3480.0,768.0,13.22750479,1185.496282,5371.780026,0.0,2022
tepezza,teprotumumab-trbw,1,42287713.19,4212.14,809.0,143.0,10039.48425,52271.58614,295718.2741,1.0,2020
tepezza,teprotumumab-trbw,1,61244125.14,6964.0,1175.0,249.0,8794.389021,52122.65969,245960.3419,1.0,2021
tepezza,teprotumumab-trbw,1,90892962.51,5677.0,1716.0,348.0,16010.73851,52967.92687,261186.6739,0.0,2022
tepmetko,tepotinib hcl,1,5416100.79,15090.0,262.0,79.0,358.9198668,20672.14042,68558.23785,0.0,2021
tepmetko,tepotinib hcl,1,12150179.76,32175.0,594.0,157.0,377.6279646,20454.84808,77389.68,0.0,2022
terazosin hcl,terazosin hcl,4,24929773.63,128132379.0,1464267.0,433685.0,0.194946981,17.02542885,57.48359669,0.0,2018
terazosin hcl,terazosin hcl,4,36472010.45,146202250.0,1664136.0,416338.0,0.250129479,21.91648426,87.60192548,0.0,2019
terazosin hcl,terazosin hcl,4,40056763.09,146537023.5,1625290.0,394451.0,0.273987133,24.6459174,101.5506694,0.0,2020
terazosin hcl,terazosin hcl,4,38326621.37,140776303.0,1533578.0,378211.0,0.27122658,24.99163484,101.336612,0.0,2021
terazosin hcl,terazosin hcl,4,37808370.95,134163759.0,1444916.0,358107.0,0.281948442,26.16648369,105.5784192,0.0,2022
terbinafine hcl,terbinafine hcl,9,5913177.2,20064372.98,535656.0,299393.0,0.294437462,11.03913183,19.75055262,0.0,2018
terbinafine hcl,terbinafine hcl,9,7330356.26,21939998.95,573617.0,322410.0,0.333814585,12.77918238,22.73613182,0.0,2019
terbinafine hcl,terbinafine hcl,9,6728311.29,20870780.73,534362.0,298545.0,0.322064087,12.5912982,22.53700879,0.0,2020
terbinafine hcl,terbinafine hcl,9,8135072.08,24111940.84,596712.0,342642.0,0.338062986,13.6331632,23.74219179,0.0,2021
terbinafine hcl,terbinafine hcl,9,10097312.38,28330350.96,676019.0,388713.0,0.357782823,14.93643282,25.97626624,0.0,2022
terbutaline sulfate*,terbutaline sulfate,6,3845369.85,886829.0,9268.0,2179.0,4.328403668,414.9082704,1764.740638,0.0,2018
terbutaline sulfate*,terbutaline sulfate,6,2775266.16,697646.5,7175.0,1701.0,4.006529149,386.7966774,1631.549771,0.0,2019
terbutaline sulfate*,terbutaline sulfate,6,2342378.01,645131.0,6271.0,1464.0,3.638415615,373.5254361,1599.98498,0.0,2020
terbutaline sulfate*,terbutaline sulfate,6,1963066.54,575856.5,5378.0,1351.0,3.383318127,365.0179509,1453.047032,0.0,2021
terbutaline sulfate*,terbutaline sulfate,6,1714860.91,493057.0,4439.0,1183.0,3.479628033,386.316943,1449.586568,0.0,2022
terconazole,terconazole,5,4656175.75,4637687.0,131482.0,91281.0,2.294768237,35.41302802,51.00925439,0.0,2018
terconazole,terconazole,5,4529487.92,4468999.4,128831.0,88972.0,2.305165724,35.15836965,50.90913906,0.0,2019
terconazole,terconazole,5,4426073.72,4303606.4,124829.0,84346.0,2.334703822,35.45709507,52.47520594,0.0,2020
terconazole,terconazole,5,4182669.18,4189823.5,120887.0,82191.0,2.238343263,34.59982612,50.88962514,0.0,2021
terconazole,terconazole,5,4192495.07,4124514.0,119745.0,81027.0,2.29789634,35.01185912,51.74195108,0.0,2022
teriparatide,teriparatide,1,956570.3,939.92,334.0,138.0,1017.714593,2863.982934,6931.668841,0.0,2020
teriparatide,teriparatide,1,24618812.87,24067.76,8478.0,2408.0,1022.895894,2903.846765,10223.7595,0.0,2021
teriparatide,teriparatide,1,62447672.57,60555.6,21705.0,3949.0,1031.245212,2877.110001,15813.54079,0.0,2022
terumo insulin syringe,"syringe-needle,insulin,0.5 ml",1,827.24,4719.0,55.0,,0.175299852,15.04072727,,0.0,2018
terumo insulin syringe,"syringe-needle,insulin,0.5 ml",1,249.04,1380.0,18.0,,0.179093162,13.83555556,,1.0,2019
terumo insulin syringe,"syringe-needle,insulin,0.5 ml",1,426.37,2329.0,42.0,11.0,0.182087354,10.15166667,38.76090909,0.0,2020
terumo insulin syringe,"syringe-needle,insulin,0.5 ml",1,379.37,2055.0,47.0,16.0,0.186962653,8.071702128,23.710625,0.0,2021
terumo insulin syringe,"syringe-needle,insulin,0.5 ml",1,260.1,1341.0,44.0,13.0,0.192733443,5.911363636,20.00769231,0.0,2022
testim,testosterone,1,2738109.7,717830.0,3000.0,676.0,3.814426396,912.7032333,4050.458136,0.0,2018
testim,testosterone,1,1773146.72,462224.0,1781.0,417.0,3.836119977,995.5905222,4252.150408,0.0,2019
testim,testosterone,1,1342568.38,345480.0,1324.0,254.0,3.886095809,1014.024456,5285.702284,0.0,2020
testim,testosterone,1,1119887.93,289565.0,1066.0,263.0,3.867483743,1050.551529,4258.129011,0.0,2021
testim,testosterone,1,1118835.26,286915.0,1061.0,241.0,3.899535612,1054.510141,4642.469959,0.0,2022
testopel,testosterone,1,877780.23,9003.0,826.0,466.0,97.49863712,1062.68793,1883.648562,0.0,2018
testopel,testosterone,1,962785.01,9333.0,896.0,439.0,103.159221,1074.536842,2193.132141,0.0,2019
testopel,testosterone,1,444755.71,4219.0,404.0,298.0,105.4173288,1100.88047,1492.468826,0.0,2020
